site_id	site_name	wildcard_sub_id	lpi_id	spi_id	circle_no	circle_radius	plot_sampled	sampled_area	inventory_year	consistent_id_standign	consistent_id_lying	other	geom	slope	topo	expo	elev_center	elev_range
06-003	Schoenbuche	\N	\N	49	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288498.476771983041486.85195217)	21	middle slope	NE	397.74701	\N
06-003	Schoenbuche	\N	\N	50	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288599.057770583041385.21638917)	8	valley	E	372.828	\N
06-003	Schoenbuche	\N	\N	51	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4288606.792994993041285.5395359)	20	middle slope	E	383.591	\N
06-003	Schoenbuche	\N	\N	8	1	17.84	Y	500	2010	Y	Y	\N	POINT (4288297.890007523040884.67909841)	22	middle slope	E	413.48401	\N
06-003	Schoenbuche	\N	\N	9	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288298.730464393040978.02957054)	0	middle slope	SW	424.996	\N
06-003	Schoenbuche	\N	\N	10	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288299.440710123041079.51197919)	13	upper slope	NE	433.168	\N
06-003	Schoenbuche	\N	\N	11	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288301.328050583041182.98847976)	20	middle slope	NE	422.17499	\N
06-003	Schoenbuche	\N	\N	12	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288306.978794213041280.75385383)	23	middle slope	E	414.336	\N
06-003	Schoenbuche	\N	\N	13	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288302.703146363041380.36384442)	20	middle slope	SE	418.23401	\N
06-003	Schoenbuche	\N	\N	14	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288302.607403053041482.88723741)	13	upper slope	SE	428.83301	\N
06-003	Schoenbuche	\N	\N	15	1	17.84	Y	500	2010	Y	Y	\N	POINT (4288306.792602443041579.51248108)	5	crest	S	433.15302	\N
06-003	Schoenbuche	\N	\N	21	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4287695.615633183040681.41005857)	6	upper slope	E	444.517	\N
06-003	Schoenbuche	\N	\N	31	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288099.618306193041078.33092171)	4	crest	E	453.35501	\N
06-003	Schoenbuche	\N	\N	35	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288200.229060973041085.54708799)	12	upper slope	E	446.60699	\N
06-003	Schoenbuche	\N	\N	36	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288201.893799073041182.16647888)	13	middle slope	E	436.50299	\N
06-003	Schoenbuche	\N	\N	37	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288200.429258833041278.12828836)	14	upper slope	E	431.12201	\N
06-003	Schoenbuche	\N	\N	38	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288203.810724233041384.1146137)	16	upper slope	SE	433.49701	\N
06-003	Schoenbuche	\N	\N	39	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288392.764523273040984.81494454)	23	middle slope	SE	408.39801	\N
06-003	Schoenbuche	\N	\N	40	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288399.238328693041079.83908082)	17	middle slope	E	419.953	\N
06-003	Schoenbuche	\N	\N	41	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288401.823042093041184.5961418)	13	middle slope	NE	414.93701	\N
06-003	Schoenbuche	\N	\N	42	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288403.479255063041282.06565231)	26	lower slope	N	394.362	\N
06-003	Schoenbuche	\N	\N	43	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288405.741915563041381.48698918)	24	middle slope	SE	402.87601	\N
06-003	Schoenbuche	\N	\N	44	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288409.612880083041481.50654323)	18	middle slope	E	414.233	\N
06-003	Schoenbuche	\N	\N	45	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288501.607573063041079.52133397)	20	middle slope	E	403.15701	\N
06-003	Schoenbuche	\N	\N	46	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288501.779460743041170.02080722)	14	middle slope	E	403.85699	\N
06-003	Schoenbuche	\N	\N	47	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288501.049622673041274.47279175)	25	middle slope	N	400.539	\N
06-003	Schoenbuche	\N	\N	48	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288503.234749283041382.22533631)	22	middle slope	SE	389.164	\N
06-003	Schoenbuche	\N	\N	49	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288498.476771983041486.85195217)	21	middle slope	NE	397.74701	\N
06-003	Schoenbuche	\N	\N	50	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288599.057770583041385.21638917)	8	valley	E	372.828	\N
06-003	Schoenbuche	\N	\N	51	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4288606.792994993041285.5395359)	20	middle slope	E	383.591	\N
06-028	Stirnberg	a	\N	41	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322965.136655133042024.88617044)	38	upper slope	W	844.91498	\N
06-028	Stirnberg	a	\N	41	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322965.136655133042024.88617044)	38	upper slope	W	844.91498	\N
06-028	Stirnberg	b	\N	10	1	10	Y	314	1999	\N	\N	\N	POINT (4323044.712687883041621.82657018)	28	upper slope	SW	839.73499	\N
06-028	Stirnberg	b	\N	18	1	17.84	Y	500	1999	\N	\N	\N	POINT (4323052.045849313041720.72478528)	29	upper slope	W	857.07098	\N
06-028	Stirnberg	b	\N	25	1	10	Y	157	1999	\N	\N	\N	POINT (4323060.365459093041818.60975134)	27	upper slope	W	866.11902	\N
06-028	Stirnberg	b	\N	32	1	10	Y	157	1999	\N	\N	\N	POINT (4323057.726550043041919.64222861)	20	upper slope	W	869.15002	\N
06-028	Stirnberg	b	\N	40	1	10	Y	157	1999	\N	\N	\N	POINT (4323054.060809453042018.6886068)	20	upper slope	W	867.77502	\N
06-028	Stirnberg	b	\N	47	1	10	Y	314	1999	\N	\N	\N	POINT (4323143.833724773042075.47772226)	16	upper slope	W	882.80402	\N
06-028	Stirnberg	b	\N	48	1	10	Y	314	1999	\N	\N	\N	POINT (4323031.85789283042077.98587669)	20	upper slope	W	863.97699	\N
06-028	Stirnberg	b	\N	55	1	17.84	Y	500	1999	\N	\N	\N	POINT (4323149.20756263042177.40225589)	18	crest	W	879.22498	\N
06-028	Stirnberg	b	\N	56	1	10	Y	314	1999	\N	\N	\N	POINT (4323040.164090553042174.87108322)	27	upper slope	NW	858.27002	\N
06-028	Stirnberg	b	\N	64	1	10	Y	314	1999	\N	\N	\N	POINT (4323159.527046753042275.26030467)	17	upper slope	NW	871.854	\N
06-028	Stirnberg	b	\N	65	1	10	Y	314	1999	\N	\N	\N	POINT (4323053.564136973042278.68747535)	35	upper slope	W	852.52698	\N
06-028	Stirnberg	b	\N	72	1	10	Y	314	1999	\N	\N	\N	POINT (4323272.086611623042416.25993693)	21	level	NW	870.31201	\N
06-028	Stirnberg	b	\N	74	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4323072.977098593042383.42285229)	21	upper slope	N	846.74902	\N
06-028	Stirnberg	b	\N	82	1	10	Y	314	1999	\N	\N	\N	POINT (4323169.552225933042516.02803289)	25	middle slope	NW	839.40503	\N
06-028	Stirnberg	b	\N	123	1	10	Y	314	1999	\N	\N	\N	POINT (4323289.734530073042979.24533828)	25	middle slope	NW	777.46002	\N
06-028	Stirnberg	b	\N	10	1	10	N	314	2013	Y	Y	\N	POINT (4323044.712687883041621.82657018)	28	upper slope	SW	839.73499	\N
06-028	Stirnberg	b	\N	18	1	17.84	N	500	2013	Y	Y	\N	POINT (4323052.045849313041720.72478528)	29	upper slope	W	857.07098	\N
06-028	Stirnberg	b	\N	25	1	10	N	157	2013	Y	Y	\N	POINT (4323060.365459093041818.60975134)	27	upper slope	W	866.11902	\N
06-028	Stirnberg	b	\N	32	1	10	N	157	2013	Y	Y	\N	POINT (4323057.726550043041919.64222861)	20	upper slope	W	869.15002	\N
06-028	Stirnberg	b	\N	40	1	10	N	157	2013	Y	Y	\N	POINT (4323054.060809453042018.6886068)	20	upper slope	W	867.77502	\N
06-028	Stirnberg	b	\N	47	1	10	N	314	2013	Y	Y	\N	POINT (4323143.833724773042075.47772226)	16	upper slope	W	882.80402	\N
06-028	Stirnberg	b	\N	48	1	10	N	314	2013	Y	Y	\N	POINT (4323031.85789283042077.98587669)	20	upper slope	W	863.97699	\N
06-028	Stirnberg	b	\N	55	1	17.84	N	500	2013	Y	Y	\N	POINT (4323149.20756263042177.40225589)	18	crest	W	879.22498	\N
06-028	Stirnberg	b	\N	56	1	10	N	314	2013	Y	Y	\N	POINT (4323040.164090553042174.87108322)	27	upper slope	NW	858.27002	\N
06-028	Stirnberg	b	\N	64	1	10	N	314	2013	Y	Y	\N	POINT (4323159.527046753042275.26030467)	17	upper slope	NW	871.854	\N
06-028	Stirnberg	b	\N	65	1	10	N	314	2013	Y	Y	\N	POINT (4323053.564136973042278.68747535)	35	upper slope	W	852.52698	\N
06-028	Stirnberg	b	\N	72	1	10	N	314	2013	Y	Y	\N	POINT (4323272.086611623042416.25993693)	21	level	NW	870.31201	\N
06-028	Stirnberg	b	\N	74	1	17.84	N	1000	2013	Y	Y	\N	POINT (4323072.977098593042383.42285229)	21	upper slope	N	846.74902	\N
06-028	Stirnberg	b	\N	82	1	10	N	314	2013	Y	Y	\N	POINT (4323169.552225933042516.02803289)	25	middle slope	NW	839.40503	\N
06-028	Stirnberg	b	\N	123	1	10	N	314	2013	Y	Y	\N	POINT (4323289.734530073042979.24533828)	25	middle slope	NW	777.46002	\N
06-028	Stirnberg	c	\N	9	1	10	Y	314	1999	\N	\N	\N	POINT (4322534.117204613041506.70729535)	19	middle slope	N	730.367	\N
06-028	Stirnberg	c	\N	11	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322945.681670513041620.16043659)	33	upper slope	W	815.35797	\N
06-028	Stirnberg	c	\N	12	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322822.316103673041593.82283526)	34	middle slope	SW	777.25897	\N
06-028	Stirnberg	c	\N	13	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322750.363326953041597.79185857)	40	middle slope	W	747.00299	\N
06-028	Stirnberg	c	\N	14	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322646.413559813041602.19186593)	28	middle slope	NW	721.52197	\N
06-028	Stirnberg	c	\N	15	1	10	Y	157	1999	\N	\N	\N	POINT (4322548.476681723041607.51088281)	20	lower slope	N	714.66901	\N
06-028	Stirnberg	c	\N	19	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322945.082961753041724.16534668)	33	upper slope	W	823.54401	\N
06-028	Stirnberg	c	\N	20	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322851.552892253041685.42627925)	33	middle slope	W	788.60797	\N
06-028	Stirnberg	c	\N	21	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322756.656190213041693.7042201)	27	middle slope	SW	761.16901	\N
06-028	Stirnberg	c	\N	22	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322654.719716963041699.07709656)	44	lower slope	W	718.01703	\N
06-028	Stirnberg	c	\N	26	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322942.444044933041825.1978365)	33	upper slope	W	829.448	\N
06-028	Stirnberg	c	\N	27	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322871.790543253041777.15093148)	38	upper slope	W	803.39001	\N
06-028	Stirnberg	c	\N	28	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322761.043565363041796.64204415)	46	middle slope	W	764.47699	\N
06-028	Stirnberg	c	\N	29	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322660.120480763041803.0012592)	51	lower slope	W	717.29901	\N
06-028	Stirnberg	c	\N	33	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322955.844042353041929.01421935)	39	upper slope	W	836.10999	\N
06-028	Stirnberg	c	\N	34	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322887.203822913041881.94017472)	38	upper slope	W	813.909	\N
06-028	Stirnberg	c	\N	35	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322772.362931563041894.48665604)	54	middle slope	W	760.53101	\N
06-028	Stirnberg	c	\N	36	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322672.426290943041899.83262891)	46	middle slope	W	713.99402	\N
06-028	Stirnberg	c	\N	42	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322882.592074593041984.99920333)	42	upper slope	W	811.92401	\N
06-028	Stirnberg	c	\N	43	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322773.804516753042001.46405415)	53	middle slope	W	749.966	\N
06-028	Stirnberg	c	\N	44	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322673.800521613042001.81110119)	45	lower slope	W	704.22699	\N
06-028	Stirnberg	c	\N	51	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322729.31785353042114.0599568)	39	middle slope	W	716.91302	\N
06-028	Stirnberg	c	\N	59	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322722.719823543042218.14576597)	37	middle slope	W	721.09399	\N
06-028	Stirnberg	c	\N	69	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322658.127322933042323.01279091)	43	level	W	703.38501	\N
06-028	Stirnberg	c	\N	77	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322741.31867513042410.88957078)	32	middle slope	W	721.89801	\N
06-028	Stirnberg	c	\N	95	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322866.069153263042614.20313117)	28	middle slope	W	736.97101	\N
06-028	Stirnberg	c	\N	121	1	10	Y	314	1999	\N	\N	\N	POINT (4323485.330692863043034.12898541)	49	level	N	789.05798	\N
06-028	Stirnberg	c	\N	125	1	10	Y	314	1999	\N	\N	\N	POINT (4323088.781471653042992.90189743)	20	middle slope	NW	732.04498	\N
06-028	Stirnberg	c	\N	129	1	17.84	Y	500	1999	\N	\N	\N	POINT (4323394.004794623043057.26846122)	20	upper slope	N	774.633	\N
06-028	Stirnberg	c	\N	131	1	10	Y	314	1999	\N	\N	\N	POINT (4323192.866371683043082.39715298)	25	middle slope	NW	727.96301	\N
06-028	Stirnberg	c	\N	137	1	17.84	Y	500	1999	\N	\N	\N	POINT (4323297.461981873043172.68550651)	30	middle slope	NE	725.68799	\N
06-028	Stirnberg	c	\N	139	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322903.933322523043196.04612754)	25	lower slope	NW	683.362	\N
06-028	Stirnberg	c	\N	143	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4323306.161503353043367.75256085)	10	plateau	NW	678.73102	\N
06-028	Stirnberg	c	\N	9	1	10	N	314	2013	Y	Y	\N	POINT (4322534.117204613041506.70729535)	19	middle slope	N	730.367	\N
06-028	Stirnberg	c	\N	11	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322945.681670513041620.16043659)	33	upper slope	W	815.35797	\N
06-028	Stirnberg	c	\N	12	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322822.316103673041593.82283526)	34	middle slope	SW	777.25897	\N
06-028	Stirnberg	c	\N	13	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322750.363326953041597.79185857)	40	middle slope	W	747.00299	\N
06-028	Stirnberg	c	\N	14	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322646.413559813041602.19186593)	28	middle slope	NW	721.52197	\N
06-028	Stirnberg	c	\N	15	1	10	N	157	2013	Y	Y	\N	POINT (4322548.476681723041607.51088281)	20	lower slope	N	714.66901	\N
06-028	Stirnberg	c	\N	19	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322945.082961753041724.16534668)	33	upper slope	W	823.54401	\N
06-028	Stirnberg	c	\N	20	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322851.552892253041685.42627925)	33	middle slope	W	788.60797	\N
06-028	Stirnberg	c	\N	21	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322756.656190213041693.7042201)	27	middle slope	SW	761.16901	\N
06-028	Stirnberg	c	\N	22	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322654.719716963041699.07709656)	44	lower slope	W	718.01703	\N
06-028	Stirnberg	c	\N	26	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322942.444044933041825.1978365)	33	upper slope	W	829.448	\N
06-028	Stirnberg	c	\N	27	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322871.790543253041777.15093148)	38	upper slope	W	803.39001	\N
06-028	Stirnberg	c	\N	28	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322761.043565363041796.64204415)	46	middle slope	W	764.47699	\N
06-028	Stirnberg	c	\N	29	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322660.120480763041803.0012592)	51	lower slope	W	717.29901	\N
06-028	Stirnberg	c	\N	33	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322955.844042353041929.01421935)	39	upper slope	W	836.10999	\N
06-028	Stirnberg	c	\N	34	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322887.203822913041881.94017472)	38	upper slope	W	813.909	\N
06-028	Stirnberg	c	\N	35	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322772.362931563041894.48665604)	54	middle slope	W	760.53101	\N
06-028	Stirnberg	c	\N	36	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322672.426290943041899.83262891)	46	middle slope	W	713.99402	\N
06-028	Stirnberg	c	\N	42	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322882.592074593041984.99920333)	42	upper slope	W	811.92401	\N
06-028	Stirnberg	c	\N	43	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322773.804516753042001.46405415)	53	middle slope	W	749.966	\N
06-028	Stirnberg	c	\N	44	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322673.800521613042001.81110119)	45	lower slope	W	704.22699	\N
06-028	Stirnberg	c	\N	51	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322729.31785353042114.0599568)	39	middle slope	W	716.91302	\N
06-028	Stirnberg	c	\N	59	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322722.719823543042218.14576597)	37	middle slope	W	721.09399	\N
06-028	Stirnberg	c	\N	69	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322658.127322933042323.01279091)	43	level	W	703.38501	\N
06-028	Stirnberg	c	\N	77	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322741.31867513042410.88957078)	32	middle slope	W	721.89801	\N
06-028	Stirnberg	c	\N	95	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322866.069153263042614.20313117)	28	middle slope	W	736.97101	\N
06-028	Stirnberg	c	\N	121	1	10	N	314	2013	Y	Y	\N	POINT (4323485.330692863043034.12898541)	49	level	N	789.05798	\N
06-028	Stirnberg	c	\N	125	1	10	N	314	2013	Y	Y	\N	POINT (4323088.781471653042992.90189743)	20	middle slope	NW	732.04498	\N
06-028	Stirnberg	c	\N	129	1	17.84	N	500	2013	Y	Y	\N	POINT (4323394.004794623043057.26846122)	20	upper slope	N	774.633	\N
06-028	Stirnberg	c	\N	131	1	10	N	314	2013	Y	Y	\N	POINT (4323192.866371683043082.39715298)	25	middle slope	NW	727.96301	\N
06-028	Stirnberg	c	\N	137	1	17.84	N	500	2013	Y	Y	\N	POINT (4323297.461981873043172.68550651)	30	middle slope	NE	725.68799	\N
06-028	Stirnberg	c	\N	139	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322903.933322523043196.04612754)	25	lower slope	NW	683.362	\N
06-028	Stirnberg	c	\N	143	1	17.84	N	1000	2013	Y	Y	\N	POINT (4323306.161503353043367.75256085)	10	plateau	NW	678.73102	\N
06-028	Stirnberg	d	\N	73	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4323166.873779853042375.15833918)	33	upper slope	NW	857.021	\N
06-028	Stirnberg	d	\N	83	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4323080.269964663042479.321754)	23	upper slope	NW	827.61603	\N
06-028	Stirnberg	d	\N	73	1	17.84	N	1000	2013	Y	Y	\N	POINT (4323166.873779853042375.15833918)	33	upper slope	NW	857.021	\N
06-028	Stirnberg	d	\N	83	1	17.84	N	1000	2013	Y	Y	\N	POINT (4323080.269964663042479.321754)	23	upper slope	NW	827.61603	\N
06-028	Stirnberg	e	\N	8	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322642.080096643041503.25319303)	34	valley	NW	730.96198	\N
06-028	Stirnberg	e	\N	49	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322957.403956933042118.9875047)	40	upper slope	W	843.01599	\N
06-028	Stirnberg	e	\N	50	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322817.188239833042103.87663537)	66	middle slope	W	762.82501	\N
06-028	Stirnberg	e	\N	57	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322944.334925873042188.16147319)	44	middle slope	W	823.51898	\N
06-028	Stirnberg	e	\N	58	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322825.561828183042205.76082068)	53	upper slope	W	766.87299	\N
06-028	Stirnberg	e	\N	66	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322954.681378713042288.01913052)	35	upper slope	W	826.86102	\N
06-028	Stirnberg	e	\N	67	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322838.867590373042302.57872448)	42	middle slope	W	767.81299	\N
06-028	Stirnberg	e	\N	68	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322734.958326393042309.97820788)	37	middle slope	W	730.60498	\N
06-028	Stirnberg	e	\N	75	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322967.014182693042386.85006764)	31	upper slope	W	827.33301	\N
06-028	Stirnberg	e	\N	76	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322845.254874873042405.48964793)	66	middle slope	W	762.55298	\N
06-028	Stirnberg	e	\N	84	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322978.374044223042487.69405581)	40	upper slope	NW	812.30902	\N
06-028	Stirnberg	e	\N	85	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4322855.628321353042507.34691374)	48	middle slope	NW	749.164	\N
06-028	Stirnberg	e	\N	111	1	17.84	Y	1000	1999	\N	\N	\N	POINT (4323787.7899843042870.41000567)	40	crest	NE	810.71899	\N
06-028	Stirnberg	e	\N	119	1	10	Y	314	1999	\N	\N	\N	POINT (4323689.841410073042959.43656042)	70	middle slope	NE	810.63202	\N
06-028	Stirnberg	e	\N	127	1	10	Y	157	1999	\N	\N	\N	POINT (4323593.45765423043063.65164121)	70	upper slope	N	769.58301	\N
06-028	Stirnberg	e	\N	135	1	10	Y	314	1999	\N	\N	\N	POINT (4323497.855918663043166.5262976)	35	lower slope	N	720.65002	\N
06-028	Stirnberg	e	\N	8	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322642.080096643041503.25319303)	34	valley	NW	730.96198	\N
06-028	Stirnberg	e	\N	49	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322957.403956933042118.9875047)	40	upper slope	W	843.01599	\N
06-028	Stirnberg	e	\N	50	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322817.188239833042103.87663537)	66	middle slope	W	762.82501	\N
06-028	Stirnberg	e	\N	57	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322944.334925873042188.16147319)	44	middle slope	W	823.51898	\N
06-028	Stirnberg	e	\N	58	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322825.561828183042205.76082068)	53	upper slope	W	766.87299	\N
06-028	Stirnberg	e	\N	66	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322954.681378713042288.01913052)	35	upper slope	W	826.86102	\N
06-028	Stirnberg	e	\N	67	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322838.867590373042302.57872448)	42	middle slope	W	767.81299	\N
06-028	Stirnberg	e	\N	68	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322734.958326393042309.97820788)	37	middle slope	W	730.60498	\N
06-028	Stirnberg	e	\N	75	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322967.014182693042386.85006764)	31	upper slope	W	827.33301	\N
06-028	Stirnberg	e	\N	76	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322845.254874873042405.48964793)	66	middle slope	W	762.55298	\N
06-028	Stirnberg	e	\N	84	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322978.374044223042487.69405581)	40	upper slope	NW	812.30902	\N
06-028	Stirnberg	e	\N	85	1	17.84	N	1000	2013	Y	Y	\N	POINT (4322855.628321353042507.34691374)	48	middle slope	NW	749.164	\N
06-028	Stirnberg	e	\N	111	1	17.84	N	1000	2013	Y	Y	\N	POINT (4323787.7899843042870.41000567)	40	crest	NE	810.71899	\N
06-028	Stirnberg	e	\N	119	1	10	N	314	2013	Y	Y	\N	POINT (4323689.841410073042959.43656042)	70	middle slope	NE	810.63202	\N
06-028	Stirnberg	e	\N	127	1	10	N	157	2013	Y	Y	\N	POINT (4323593.45765423043063.65164121)	70	upper slope	N	769.58301	\N
06-028	Stirnberg	e	\N	135	1	10	N	314	2013	Y	Y	\N	POINT (4323497.855918663043166.5262976)	35	lower slope	N	720.65002	\N
03-019	Stoeberhai	\N	1	\N	\N	\N	Y	18000	1970	\N	\N	\N	POINT (4359445.5787045 3171609.05975826)	18.1	middle slope	SE	681	\N
03-019	Stoeberhai	\N	1	\N	\N	\N	Y	18000	1990	Y	N	\N	POINT (4359445.5787045 3171609.05975826)	18.1	middle slope	SE	681	\N
03-019	Stoeberhai	\N	1	\N	\N	\N	Y	18000	2000	Y	Y	\N	POINT (4359445.5787045 3171609.05975826)	18.1	middle slope	SE	681	\N
03-019	Stoeberhai	\N	1	\N	\N	\N	Y	18000	2022	Y	Y	\N	POINT (4359445.5787045 3171609.05975826)	18.1	middle slope	SE	681	\N
03-041	Vogelherd	\N	1	\N	\N	\N	Y	10000	1974	\N	\N	\N	POINT (4291103.11349829 3187306.23104561)	1.9	plateau	E	519	\N
03-041	Vogelherd	\N	1	\N	\N	\N	Y	10000	1996	Y	N	\N	POINT (4291103.11349829 3187306.23104561)	1.9	plateau	E	519	\N
03-041	Vogelherd	\N	1	\N	\N	\N	Y	10000	2011	Y	Y	\N	POINT (4291103.11349829 3187306.23104561)	1.9	plateau	E	519	\N
03-041	Vogelherd	\N	1	\N	\N	\N	Y	10000	2021	Y	Y	\N	POINT (4291103.11349829 3187306.23104561)	1.9	plateau	E	519	\N
03-011	Walbecker Warte	\N	1	\N	\N	\N	Y	12000	1971	\N	\N	\N	POINT (4392804.46178979 3239339.90077881)	1.5	level	NW	172	\N
03-011	Walbecker Warte	\N	1	\N	\N	\N	Y	12000	2000	Y	N	\N	POINT (4392804.46178979 3239339.90077881)	1.5	level	NW	172	\N
03-011	Walbecker Warte	\N	1	\N	\N	\N	Y	12000	2012	Y	Y	\N	POINT (4392804.46178979 3239339.90077881)	1.5	level	NW	172	\N
03-011	Walbecker Warte	\N	1	\N	\N	\N	Y	12000	2022	Y	Y	\N	POINT (4392804.46178979 3239339.90077881)	1.5	level	NW	172	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A05	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4233934.945772263034959.54948066)	4	level	N	229.51199	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A06	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4234034.981034213034961.17995133)	3	level	NW	232.701	\N
06-010	Waldgebiet oestlich Oppershofen	\N	\N	A07	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4234133.881010413034952.82552088)	4	middle slope	NW	235.674	\N
